TodayBalance,YesBalance,buy,date,name,Return,sell
177231212000,176897464000,7651180000,2018-01-29,MarginPurchaseMoney,93868000,7223564000
9448192,9434411,325721,2018-01-29,MarginPurchase,4601,307339
546003,570997,53985,2018-01-30,ShortSale,1479,30470
9387990,9448100,332154,2018-01-30,MarginPurchase,5797,386467
176629249000,177230152000,7443208000,2018-01-30,MarginPurchaseMoney,143415000,7900696000
176408119000,176629087000,6020764000,2018-01-31,MarginPurchaseMoney,89509000,6152224000
540041,546003,39745,2018-01-31,ShortSale,2713,36496
9378892,9387990,271349,2018-01-31,MarginPurchase,3494,276952
9397869,9378892,272006,2018-02-01,MarginPurchase,5184,247845
535582,540041,31006,2018-02-01,ShortSale,1678,28225
176495513000,176408120000,6287289000,2018-02-01,MarginPurchaseMoney,129877000,6070019000
9386151,9397867,220139,2018-02-02,MarginPurchase,7392,224463
176131621000,176495454000,5697268000,2018-02-02,MarginPurchaseMoney,169212000,5891889000
529168,535582,33247,2018-02-02,ShortSale,914,27747
9281563,9386150,220353,2018-02-05,MarginPurchase,8580,316360
509945,529168,56240,2018-02-05,ShortSale,1512,38529
174927087000,176131246000,5349211000,2018-02-05,MarginPurchaseMoney,145791000,6407579000
8889623,9281566,471764,2018-02-06,MarginPurchase,6881,856826
433431,509945,134048,2018-02-06,ShortSale,3356,60890
167364419000,174927156000,9846760000,2018-02-06,MarginPurchaseMoney,340519000,17068978000
167440807000,167360845000,7453098000,2018-02-07,MarginPurchaseMoney,269699000,7103437000
441875,433431,38722,2018-02-07,ShortSale,1923,49089
8908075,8889571,351882,2018-02-07,MarginPurchase,14769,318609
467811,441875,40420,2018-02-08,ShortSale,1502,67858
8870690,8908075,287862,2018-02-08,MarginPurchase,11466,313781
166392565000,167440253000,5816845000,2018-02-08,MarginPurchaseMoney,358126000,6506407000
162112614000,166382732000,5317637000,2018-02-09,MarginPurchaseMoney,810206000,8777549000
8663275,8868273,268383,2018-02-09,MarginPurchase,27909,445472
417598,467811,87547,2018-02-09,ShortSale,837,38171
8657200,8663273,254704,2018-02-12,MarginPurchase,24231,236546
424309,417598,29787,2018-02-12,ShortSale,2071,38569
161086972000,162109934000,4244817000,2018-02-12,MarginPurchaseMoney,584052000,4683727000
161025281000,160769766000,6445487000,2018-02-21,MarginPurchaseMoney,113914000,6076058000
8663212,8643631,318299,2018-02-21,MarginPurchase,7989,290729
438305,420634,26689,2018-02-21,ShortSale,2210,46570
494127,438276,18483,2018-02-22,ShortSale,1767,76101
8714645,8663182,249336,2018-02-22,MarginPurchase,5443,192430
162465536000,161023154000,5820235000,2018-02-22,MarginPurchaseMoney,70604000,4307249000
163240924000,162465528000,7109639000,2018-02-23,MarginPurchaseMoney,159541000,6174702000
525417,494127,20290,2018-02-23,ShortSale,5693,57273
8778556,8714644,337867,2018-02-23,MarginPurchase,9493,264462
543951,525417,18829,2018-02-26,ShortSale,452,37815
8839731,8778556,311723,2018-02-26,MarginPurchase,6167,244381
164722863000,163240363000,6989338000,2018-02-26,MarginPurchaseMoney,109646000,5397192000
557020,543951,25119,2018-02-27,ShortSale,4945,43133
165285041000,164722840000,6868012000,2018-02-27,MarginPurchaseMoney,169105000,6136706000
8867721,8839734,318730,2018-02-27,MarginPurchase,9996,280747
562541,557020,32719,2018-03-01,ShortSale,4575,42815
165713703000,165285041000,5690713000,2018-03-01,MarginPurchaseMoney,138626000,5123425000
8892041,8867721,267241,2018-03-01,MarginPurchase,6031,236890
544929,562538,33968,2018-03-02,ShortSale,12497,28856
8907423,8892037,235530,2018-03-02,MarginPurchase,6122,214022
166132038000,165713658000,5004467000,2018-03-02,MarginPurchaseMoney,163095000,4422992000
513924,544929,32131,2018-03-05,ShortSale,34555,35681
166920731000,166131836000,6144446000,2018-03-05,MarginPurchaseMoney,106678000,5248873000
8932936,8907423,270801,2018-03-05,MarginPurchase,8569,236719
501163,513924,26348,2018-03-06,ShortSale,17241,30828
8953652,8932936,242211,2018-03-06,MarginPurchase,7508,213986
167224054000,166920715000,5624054000,2018-03-06,MarginPurchaseMoney,111520000,5209195000
487023,501163,34261,2018-03-07,ShortSale,10827,30948
166628395000,167223929000,5912098000,2018-03-07,MarginPurchaseMoney,82193000,6425439000
8920986,8953652,249174,2018-03-07,MarginPurchase,4497,277343
476254,487022,33408,2018-03-08,ShortSale,13062,35702
167929257000,166627755000,7395985000,2018-03-08,MarginPurchaseMoney,59644000,6034839000
8983505,8920984,345147,2018-03-08,MarginPurchase,2518,280108
456929,476254,38082,2018-03-09,ShortSale,7935,26692
8969484,8983494,304559,2018-03-09,MarginPurchase,5797,312772
167802736000,167928803000,6971149000,2018-03-09,MarginPurchaseMoney,114942000,6982274000
167630215000,167802628000,7681777000,2018-03-12,MarginPurchaseMoney,95417000,7758773000
8985751,8969484,341817,2018-03-12,MarginPurchase,3892,321658
488018,456929,32075,2018-03-12,ShortSale,2777,65941
8996283,8985751,276414,2018-03-13,MarginPurchase,9159,256723
167965329000,167630213000,6789989000,2018-03-13,MarginPurchaseMoney,136268000,6318605000
491673,488018,23417,2018-03-13,ShortSale,2858,29930
9025578,8996293,283470,2018-03-14,MarginPurchase,6632,247553
168889851000,167965335000,6755214000,2018-03-14,MarginPurchaseMoney,154787000,5675911000
487976,491673,24552,2018-03-14,ShortSale,7712,28567
9066756,9025578,269773,2018-03-15,MarginPurchase,3353,225242
476753,487976,33090,2018-03-15,ShortSale,2027,23894
170310296000,168889851000,6800347000,2018-03-15,MarginPurchaseMoney,97799000,5282103000
170385029000,170310296000,6159702000,2018-03-16,MarginPurchaseMoney,96338000,5988631000
9083465,9066756,250260,2018-03-16,MarginPurchase,5204,228347
464214,476753,28395,2018-03-16,ShortSale,10729,26585
9102394,9083464,277429,2018-03-19,MarginPurchase,11377,247122
445455,464214,26190,2018-03-19,ShortSale,17377,24808
170687032000,170384969000,6089523000,2018-03-19,MarginPurchaseMoney,134635000,5652825000
427695,445455,26556,2018-03-20,ShortSale,17572,26368
9111116,9102394,252026,2018-03-20,MarginPurchase,3428,239876
171462412000,170687032000,5929599000,2018-03-20,MarginPurchaseMoney,78152000,5076067000
171881981000,171462472000,7160380000,2018-03-21,MarginPurchaseMoney,102829000,6638042000
414417,427695,25003,2018-03-21,ShortSale,9483,21208
9122414,9111115,271738,2018-03-21,MarginPurchase,6086,254353
171529806000,171881975000,8159837000,2018-03-22,MarginPurchaseMoney,109993000,8402013000
9124799,9122414,341745,2018-03-22,MarginPurchase,7858,331502
427954,414417,37556,2018-03-22,ShortSale,5554,56647
9040460,9124799,278501,2018-03-23,MarginPurchase,3777,359063
405853,427953,57031,2018-03-23,ShortSale,7943,42874
169718533000,171529803000,6182786000,2018-03-23,MarginPurchaseMoney,118389000,7875667000
391646,405853,37383,2018-03-26,ShortSale,15377,38553
170705353000,169718485000,6629007000,2018-03-26,MarginPurchaseMoney,143484000,5498655000
9078239,9040460,275110,2018-03-26,MarginPurchase,7600,229731
9115778,9078239,316561,2018-03-27,MarginPurchase,4699,274323
171327867000,170699750000,7724523000,2018-03-27,MarginPurchaseMoney,89308000,7007098000
387340,391646,31123,2018-03-27,ShortSale,7658,34475
171973910000,171333625000,6463700000,2018-03-28,MarginPurchaseMoney,164848000,5658567000
348430,387340,39905,2018-03-28,ShortSale,20000,20995
9120680,9115779,257423,2018-03-28,MarginPurchase,8553,243969
172933647000,171973875000,6355614000,2018-03-29,MarginPurchaseMoney,144407000,5251435000
321637,348430,33065,2018-03-29,ShortSale,16092,22364
9148915,9120680,250607,2018-03-29,MarginPurchase,7214,215158
299701,321637,27720,2018-03-30,ShortSale,12535,18319
172947639000,172933431000,6837997000,2018-03-30,MarginPurchaseMoney,149191000,6674598000
9122367,9148913,268579,2018-03-30,MarginPurchase,9403,285722
9134653,9122367,204712,2018-03-31,MarginPurchase,7548,184878
286444,299701,21327,2018-03-31,ShortSale,10169,18239
173498067000,172947692000,5251778000,2018-03-31,MarginPurchaseMoney,150283000,4551120000
9130895,9134653,247287,2018-04-02,MarginPurchase,9235,241810
273021,286444,29914,2018-04-02,ShortSale,5819,22310
173790310000,173498042000,5853832000,2018-04-02,MarginPurchaseMoney,176047000,5385517000
174123896000,173790310000,5713818000,2018-04-03,MarginPurchaseMoney,343596000,5036636000
249288,273021,43066,2018-04-03,ShortSale,3835,23168
9124431,9130895,243332,2018-04-03,MarginPurchase,15245,234551
175273381000,174123852000,7215643000,2018-04-09,MarginPurchaseMoney,107685000,5958429000
9172013,9124431,323148,2018-04-09,MarginPurchase,5050,270516
241203,249288,27003,2018-04-09,ShortSale,5464,24382
9156535,9172550,320830,2018-04-10,MarginPurchase,3778,333067
175176807000,175275933000,7740474000,2018-04-10,MarginPurchaseMoney,121770000,7717829000
236013,241203,27858,2018-04-10,ShortSale,1134,23802
175033906000,175176219000,7366078000,2018-04-11,MarginPurchaseMoney,109057000,7399334000
9144069,9156526,301705,2018-04-11,MarginPurchase,4990,309172
243955,236013,19335,2018-04-11,ShortSale,3468,30745
175851632000,175040565000,6381733000,2018-04-12,MarginPurchaseMoney,121700000,5448966000
9200394,9145265,304177,2018-04-12,MarginPurchase,8936,240112
247944,243955,28443,2018-04-12,ShortSale,2661,35093
9226410,9200394,324853,2018-04-13,MarginPurchase,11703,287134
255912,247944,28815,2018-04-13,ShortSale,3176,39959
175923446000,175851451000,7198331000,2018-04-13,MarginPurchaseMoney,173380000,6952956000
9261795,9226411,348112,2018-04-16,MarginPurchase,3720,309008
274623,255912,26725,2018-04-16,ShortSale,3971,49407
176896728000,175923764000,8008195000,2018-04-16,MarginPurchaseMoney,83433000,6951799000
9213239,9261796,313983,2018-04-17,MarginPurchase,22936,339604
260057,274623,31690,2018-04-17,ShortSale,15538,32662
176383186000,176896588000,7799537000,2018-04-17,MarginPurchaseMoney,207436000,8105502000
273730,260057,22476,2018-04-18,ShortSale,9804,45953
176332434000,175657201000,8243998000,2018-04-18,MarginPurchaseMoney,183249000,7385516000
9206732,9177766,314030,2018-04-18,MarginPurchase,7869,277195
276199,273730,31963,2018-04-19,ShortSale,12331,46763
9216637,9206732,290958,2018-04-19,MarginPurchase,5861,275192
176915516000,176309065000,7859428000,2018-04-19,MarginPurchaseMoney,128155000,7124822000
177985863000,176915143000,7701394000,2018-04-20,MarginPurchaseMoney,121308000,6509366000
248522,276199,44457,2018-04-20,ShortSale,18367,35147
9209729,9216637,254189,2018-04-20,MarginPurchase,2900,258197
178073920000,177946064000,7312790000,2018-04-23,MarginPurchaseMoney,176968000,7007966000
255554,248522,25687,2018-04-23,ShortSale,3906,36625
9211368,9209729,283853,2018-04-23,MarginPurchase,5204,277010
175730284000,177913482000,7628946000,2018-04-24,MarginPurchaseMoney,251266000,9560878000
262809,255554,44444,2018-04-24,ShortSale,383,52082
9083898,9211368,285708,2018-04-24,MarginPurchase,8109,405069
275859,262807,38185,2018-04-25,ShortSale,112,51349
175454038000,175729366000,6113142000,2018-04-25,MarginPurchaseMoney,244114000,6144356000
9040193,9083898,260969,2018-04-25,MarginPurchase,7278,297396
301273,275859,38931,2018-04-26,ShortSale,253,64598
173542719000,175453910000,6333453000,2018-04-26,MarginPurchaseMoney,307317000,7937326000
9004932,9040193,291839,2018-04-26,MarginPurchase,10395,316705
9002167,9004932,241224,2018-04-27,MarginPurchase,10595,233394
318666,301273,34554,2018-04-27,ShortSale,1261,53208
173307467000,173542011000,5531590000,2018-04-27,MarginPurchaseMoney,253747000,5512387000
322578,318666,35400,2018-04-30,ShortSale,5386,44698
173478666000,174089603000,5136686000,2018-04-30,MarginPurchaseMoney,182880000,5564743000
8999884,9020427,194690,2018-04-30,MarginPurchase,6167,209066
9054504,8999217,238584,2018-05-02,MarginPurchase,7363,175934
322951,322578,29212,2018-05-02,ShortSale,4606,34191
174456872000,173481679000,5976357000,2018-05-02,MarginPurchaseMoney,127442000,4873722000
336795,322951,29826,2018-05-03,ShortSale,708,44378
174534581000,174455551000,5184025000,2018-05-03,MarginPurchaseMoney,198611000,4906384000
9054091,9054504,201629,2018-05-03,MarginPurchase,11126,190916
331616,336795,34243,2018-05-04,ShortSale,1198,30262
174861114000,174534563000,5462566000,2018-05-04,MarginPurchaseMoney,155891000,4980124000
9069767,9054090,215518,2018-05-04,MarginPurchase,5743,194098
335784,331616,26755,2018-05-07,ShortSale,237,31160
174756324000,174860759000,6587900000,2018-05-07,MarginPurchaseMoney,177346000,6514989000
9053201,9069766,242380,2018-05-07,MarginPurchase,14647,244298
173907568000,174756236000,6452158000,2018-05-08,MarginPurchaseMoney,138276000,7162550000
9012372,9053201,256115,2018-05-08,MarginPurchase,5411,291533
345105,335784,24965,2018-05-08,ShortSale,1533,35819
9036919,9012371,267138,2018-05-09,MarginPurchase,5203,237387
355732,345105,21667,2018-05-09,ShortSale,486,32780
174213076000,173907350000,6620831000,2018-05-09,MarginPurchaseMoney,104217000,6210888000
9070635,9036920,296744,2018-05-10,MarginPurchase,6077,256952
363661,355732,26468,2018-05-10,ShortSale,459,34856
174714176000,174213128000,7189679000,2018-05-10,MarginPurchaseMoney,104751000,6583880000
9063320,9070632,316901,2018-05-11,MarginPurchase,3869,320344
364579,363661,31885,2018-05-11,ShortSale,517,33320
174022906000,174716186000,8030188000,2018-05-11,MarginPurchaseMoney,87330000,8636138000
9086100,9063314,330877,2018-05-14,MarginPurchase,6405,301686
380894,364573,26079,2018-05-14,ShortSale,187,42587
174598913000,174021966000,8293124000,2018-05-14,MarginPurchaseMoney,142585000,7573592000
379764,380894,31358,2018-05-15,ShortSale,510,30738
175441853000,174598999000,8544345000,2018-05-15,MarginPurchaseMoney,137534000,7563957000
9116784,9086100,328787,2018-05-15,MarginPurchase,9444,288659
9125257,9116784,327210,2018-05-16,MarginPurchase,5370,313367
176554268000,175441654000,7959505000,2018-05-16,MarginPurchaseMoney,117241000,6729650000
374698,379764,35131,2018-05-16,ShortSale,173,30238
177664303000,176554202000,7932455000,2018-05-17,MarginPurchaseMoney,102728000,6719626000
9155971,9125257,296019,2018-05-17,MarginPurchase,4234,261071
371148,374698,32904,2018-05-17,ShortSale,909,30263
178509622000,177465368000,7189829000,2018-05-18,MarginPurchaseMoney,127249000,6018326000
9170959,9131387,290021,2018-05-18,MarginPurchase,3949,246500
368162,367061,23819,2018-05-18,ShortSale,763,25683
179044460000,178510865000,8147790000,2018-05-21,MarginPurchaseMoney,140719000,7473476000
378312,368162,20698,2018-05-21,ShortSale,5000,35848
9188537,9170962,330645,2018-05-21,MarginPurchase,9701,303369
179779351000,179049115000,8066822000,2018-05-22,MarginPurchaseMoney,93579000,7243007000
388634,378311,23282,2018-05-22,ShortSale,249,33854
9226756,9188537,333711,2018-05-22,MarginPurchase,4316,291176
180056930000,179781782000,7555694000,2018-05-23,MarginPurchaseMoney,185929000,7094617000
390227,388634,24685,2018-05-23,ShortSale,6906,33184
9230150,9226757,284813,2018-05-23,MarginPurchase,10183,271237
384780,390227,24127,2018-05-24,ShortSale,8070,26750
9264800,9230151,282821,2018-05-24,MarginPurchase,5130,243042
181154782000,180057251000,7508099000,2018-05-24,MarginPurchaseMoney,123324000,6287244000
181240187000,181155075000,7299010000,2018-05-25,MarginPurchaseMoney,148751000,7065147000
9264908,9264799,263627,2018-05-25,MarginPurchase,5583,257935
381653,384780,27945,2018-05-25,ShortSale,120,24938
9297146,9264906,311064,2018-05-28,MarginPurchase,7397,271427
182311602000,181242902000,8808058000,2018-05-28,MarginPurchaseMoney,124238000,7615120000
379058,381653,26149,2018-05-28,ShortSale,1534,25088
182312467000,182311699000,8200383000,2018-05-29,MarginPurchaseMoney,163439000,8036175000
367690,379058,20688,2018-05-29,ShortSale,8657,17977
9291022,9297146,288854,2018-05-29,MarginPurchase,8157,286821
368195,367690,27153,2018-05-30,ShortSale,1726,29384
183100380000,182312467000,7766682000,2018-05-30,MarginPurchaseMoney,124837000,6853932000
9267702,9291022,304027,2018-05-30,MarginPurchase,6491,320856
371351,368195,22295,2018-05-31,ShortSale,523,25974
9297956,9267702,351291,2018-05-31,MarginPurchase,2429,318608
183677709000,183100284000,9007484000,2018-05-31,MarginPurchaseMoney,65804000,8364255000
372270,371351,21170,2018-06-01,ShortSale,546,22635
9305955,9297956,301334,2018-06-01,MarginPurchase,7177,286158
184203965000,183679503000,7325012000,2018-06-01,MarginPurchaseMoney,127742000,6672808000
381420,372270,19092,2018-06-04,ShortSale,742,28984
184532253000,184203856000,9086094000,2018-06-04,MarginPurchaseMoney,70647000,8687050000
9310417,9305929,347593,2018-06-04,MarginPurchase,3309,339796
9308972,9310443,347210,2018-06-05,MarginPurchase,4685,343996
397569,381419,23737,2018-06-05,ShortSale,299,40186
184319523000,184532609000,9203606000,2018-06-05,MarginPurchaseMoney,85651000,9331041000
9347384,9308970,396952,2018-06-06,MarginPurchase,6760,351778
411923,397567,22586,2018-06-06,ShortSale,806,37748
185409488000,184319522000,10597378000,2018-06-06,MarginPurchaseMoney,103896000,9403516000
9374216,9347385,417757,2018-06-07,MarginPurchase,5263,385663
407964,411923,29835,2018-06-07,ShortSale,844,26720
186167953000,185409523000,10907519000,2018-06-07,MarginPurchaseMoney,85383000,10063706000
393515,407964,33647,2018-06-08,ShortSale,556,19754
187675238000,186167904000,10410372000,2018-06-08,MarginPurchaseMoney,111261000,8791777000
9395939,9374213,370014,2018-06-08,MarginPurchase,4245,344043
9411559,9395937,359772,2018-06-11,MarginPurchase,5048,339102
399688,393515,19770,2018-06-11,ShortSale,545,26488
188843359000,187675163000,10225836000,2018-06-11,MarginPurchaseMoney,97156000,8960484000
9396776,9411581,368790,2018-06-12,MarginPurchase,5879,377716
409174,399688,23301,2018-06-12,ShortSale,2328,35115
189453831000,188844519000,11302777000,2018-06-12,MarginPurchaseMoney,109111000,10584354000
401982,409173,28655,2018-06-13,ShortSale,12167,33631
9448977,9401332,405471,2018-06-13,MarginPurchase,5148,352678
190287392000,189895910000,10605464000,2018-06-13,MarginPurchaseMoney,207198000,10006784000
