,產業別,股票代碼,股票名稱,市場別,更新日期
3527,半導體業,7751,竑騰,tpex,2026-01-17
3528,綠能環保,7752,世紀樺欣,emerging,2026-01-17
3529,光電業,7753,星亞,tpex,2026-01-17
3530,生技醫療業,7754,安基生技,emerging,2026-01-17
3531,觀光餐旅,7756,多那之,emerging,2026-01-17
3532,觀光餐旅,7757,金色三麥,tpex,2026-01-17
3533,電子零組件業,7758,睿騰能源,emerging,2026-01-17
3534,生技醫療業,7759,視航生醫,emerging,2026-01-17
3535,觀光餐旅,7760,享溫馨,emerging,2026-01-17
3536,綠能環保,7761,三大未來,emerging,2026-01-17
3537,生技醫療業,7762,吉晟生,emerging,2026-01-17
3538,化學工業,7763,崇舜,emerging,2026-01-17
3539,其他,7764,聖州,emerging,2026-01-17
3540,數位雲端,7765,中華資安,twse,2026-01-17
3541,資訊服務業,7767,仁大資訊,tpex,2026-01-17
3542,半導體業,7768,頌勝科技,emerging,2026-01-17
3543,電子工業,7769,鴻勁,twse,2026-01-17
3544,半導體業,7769,鴻勁,twse,2026-01-17
3545,半導體業,7770,君曜,tpex,2026-01-17
3546,半導體業,7772,耀穎,emerging,2026-01-17
3547,生技醫療業,7773,富禾生醫,emerging,2026-01-17
3548,生技醫療業,7776,奧孟亞,emerging,2026-01-17
3549,其他,7777,能率亞洲,tpex,2026-01-17
3550,運動休閒,7779,鍇睿國際,emerging,2026-01-17
3551,食品工業,7780,大研生醫,twse,2026-01-09
3552,數位雲端,7781,昕力資*,emerging,2026-01-17
3553,居家生活,7782,光速火箭,emerging,2025-10-27
3554,居家生活類,7782,光速火箭,tpex,2026-01-17
3555,綠能環保,7783,佳運,emerging,2026-01-17
3556,數位雲端,7785,北祥科服,emerging,2026-01-17
3557,綠能環保,7786,東方風能,twse,2026-01-17
3558,電子零組件業,7788,松川精密,twse,2026-01-17
3559,電子工業,7788,松川精密,twse,2026-01-17
3560,觀光餐旅,7789,開展,emerging,2026-01-17
3561,生技醫療業,7790,思必瑞特,emerging,2026-01-17
3562,食品工業,7791,皇家可口,twse,2026-01-17
3563,其他電子業,7792,安葆,emerging,2026-01-17
3564,居家生活,7794,宏碁智新,emerging,2026-01-17
3565,電子工業,7795,長廣,twse,2026-01-17
3566,電子零組件業,7795,長廣,twse,2026-01-17
3567,半導體業,7796,擷發科,emerging,2026-01-17
3568,觀光餐旅,7797,Q Burger,emerging,2026-01-17
3569,建材營造,7798,將捷,emerging,2026-01-17
3570,生技醫療業,7799,禾榮科,twse,2026-01-17
3571,化學生技醫療,7799,禾榮科,twse,2026-01-17
3572,資訊服務業,7801,華芸科技,emerging,2026-01-17
3573,生技醫療業,7803,雲象科技,emerging,2026-01-17
3574,數位雲端,7805,威聯通,emerging,2025-12-19
3575,數位雲端類,7805,威聯通,tpex,2026-01-17
3576,電腦及週邊設備業,7805,威聯通,emerging,2025-05-22
3577,食品工業,7806,精華生醫,emerging,2026-01-17
3578,生技醫療業,7808,訊聯智藥,emerging,2026-01-17
3579,半導體業,7810,捷創科技,tpex,2026-01-17
3580,運動休閒,7811,民盛,emerging,2026-01-17
3581,通信網路業,7812,稜研科技*,emerging,2026-01-17
3582,其他電子業,7813,宇辰系統,emerging,2026-01-17
3583,生技醫療業,7814,海昌生技,emerging,2026-01-17
3584,半導體業,7815,新特,emerging,2026-01-17
3585,電子零組件業,7816,來穎,emerging,2026-01-17
3586,其他,7818,溢泰實業,emerging,2026-01-17
3587,資訊服務業,7819,精誠金融,emerging,2026-01-17
3588,綠能環保,7820,立盈,emerging,2026-01-17
3589,其他電子業,7821,神數,emerging,2026-01-17
3590,半導體業,7822,倍利科,emerging,2026-01-17
3591,其他,7824,智寶,emerging,2026-01-17
3592,其他電子業,7825,和亞智慧,emerging,2026-01-17
3593,數位雲端,7826,極風雲創,emerging,2026-01-17
3594,生技醫療業,7827,漢康-KY,emerging,2026-01-17
3595,半導體業,7828,創新服務,emerging,2026-01-17
3596,生技醫療業,7829,思捷優達-KY,emerging,2026-01-17
3597,居家生活,7831,捷博,emerging,2026-01-17
3598,生技醫療業,7832,智新生技*,emerging,2026-01-17
3599,綠能環保,7833,綠岩能源,emerging,2026-01-17
3600,資訊服務業,7834,來毅數位,emerging,2026-01-17
3601,其他,7836,智生活,emerging,2026-01-17
3602,生技醫療業,7837,啟新生,emerging,2026-01-17
3603,數位雲端,7839,達人網,emerging,2026-01-17
3604,農業科技,7840,祥圃,emerging,2026-01-17
3605,資訊服務業,7841,經貿聯網,emerging,2026-01-17
3606,綠能環保,7842,天能綠電,emerging,2026-01-17
3607,半導體業,7843,英柏得,emerging,2026-01-17
3608,綠能環保,7846,德揚,emerging,2026-01-17
3609,觀光餐旅,7847,豊漁,emerging,2026-01-17
3610,其他電子業,7848,騏億鑫,emerging,2026-01-17
3611,其他電子業,7849,旭誼,emerging,2026-01-17
3612,生技醫療業,7850,寶泰生醫,emerging,2026-01-17
3613,生技醫療業,7851,慧康生技*-KY,emerging,2026-01-17
3614,半導體業,7853,政美應用,emerging,2026-01-17
3615,電腦及週邊設備業,7854,佐茂,emerging,2026-01-17
3616,其他,7855,和運租車,emerging,2026-01-17
3617,半導體業,7856,漢測,emerging,2026-01-17
3618,綠能環保,7857,合水先進,emerging,2026-01-17
3619,化學工業,7858,芝普,emerging,2026-01-17
3620,化學生技醫療,7860,得生製藥,emerging,2025-09-10
3621,生技醫療業,7860,得生製藥,emerging,2026-01-17
3622,電子零組件業,7861,貝爾威勒,emerging,2026-01-17
3623,紡織纖維,7862,聚泰,emerging,2026-01-17
3624,航運業,7863,中科物流,emerging,2026-01-17
3625,綠能環保,7865,金聯成,emerging,2026-01-17
3626,半導體業,7866,丹立,emerging,2026-01-17
3627,居家生活,7867,特力屋,emerging,2026-01-17
3628,資訊服務業,7868,聖育,emerging,2026-01-17
3629,電機機械,7869,宏于電機,emerging,2026-01-17
3630,其他電子業,7870,聯剛科技,emerging,2026-01-17
3631,生技醫療業,7871,安立璽榮-KY,emerging,2026-01-17
3632,半導體業,7872,登豐,emerging,2026-01-17
3633,電腦及週邊設備業,7875,安圖斯,emerging,2026-01-17
3634,生技醫療業,7876,鼎晉生技,emerging,2026-01-17
3635,綠能環保,7877,海利普,emerging,2026-01-17
3636,生技醫療業,7878,藥祇,emerging,2026-01-17
3637,半導體業,7880,聖凰,emerging,2026-01-17
3638,生技醫療業,7881,科明,emerging,2026-01-17
3639,其他,7882,倍利創投,emerging,2026-01-17
3640,其他電子業,7885,宏羚,emerging,2026-01-17
3641,半導體業,7887,宇川精材,emerging,2026-01-17
3642,生技醫療業,7888,麗寶新藥,emerging,2026-01-17
3643,食品工業,7889,騰勢,emerging,2026-01-17
3644,生技醫療業,7891,博研醫藥,emerging,2026-01-17
3645,電腦及週邊設備業,7892,元鈦科,emerging,2026-01-17
3646,電子工業,7893,睿信,emerging,2026-01-17
3647,電子零組件業,7896,喬越,emerging,2026-01-17
3648,電子工業,8008,建興電,twse,2024-12-04
3649,電腦及週邊設備業,8008,建興電,twse,2024-12-04
3650,電子工業,8011,台通,twse,2026-01-17
3651,通信網路業,8011,台通,twse,2026-01-17
3652,半導體業,8016,矽創,twse,2026-01-17
3653,電子工業,8016,矽創,twse,2026-01-17
3654,電子工業,8021,尖點,twse,2026-01-17
3655,其他電子業,8021,尖點,twse,2026-01-17
3656,半導體業,8024,佑華,tpex,2026-01-17
3657,電機機械,8027,鈦昇,tpex,2026-01-17
3658,半導體業,8028,昇陽半導體,twse,2026-01-17
3659,電子工業,8028,昇陽半導體,twse,2026-01-17
3660,電子通路業,8032,光菱,tpex,2026-01-17
3661,其他,8033,雷虎,twse,2026-01-17
3662,通信網路業,8034,榮群,tpex,2026-01-17
3663,電子零組件業,8038,長園科,tpex,2026-01-17
3664,電子零組件業,8039,台虹,twse,2026-01-17
3665,電子工業,8039,台虹,twse,2026-01-17
3666,半導體業,8040,九暘,tpex,2026-01-17
3667,電機機械,8041,東元精電,emerging,2024-08-22
3668,電子零組件業,8042,金山電,tpex,2026-01-17
3669,電子零組件業,8043,蜜望實,tpex,2026-01-17
3670,數位雲端類,8044,網家,tpex,2026-01-17
3671,電子商務業,8044,網家,tpex,2023-06-29
3672,通信網路業,8045,達運光電,twse,2026-01-17
3673,電子工業,8045,達運光電,twse,2026-01-17
3674,電子零組件業,8046,南電,twse,2026-01-17
3675,電子工業,8046,南電,twse,2026-01-17
3676,其他電子類,8047,星雲,tpex,2026-01-17
3677,通信網路業,8048,德勝,tpex,2026-01-17
3678,光電業,8049,晶采,tpex,2026-01-17
3679,電腦及週邊設備業,8050,廣積,tpex,2026-01-17
3680,半導體業,8054,安國,tpex,2026-01-17
3681,其他電子業,8058,耐特,emerging,2026-01-17
3682,通信網路業,8059,凱碩,tpex,2026-01-17
3683,光電業,8064,東捷,tpex,2026-01-17
3684,居家生活類,8066,來思達,tpex,2026-01-17
3685,貿易百貨,8066,來思達,tpex,2023-06-29
3686,電子通路業,8067,志旭,tpex,2026-01-17
3687,電子通路業,8068,全達,tpex,2026-01-17
3688,光電業,8069,元太,tpex,2026-01-17
3689,電子通路業,8070,長華*,twse,2026-01-17
3690,電子工業,8070,長華*,twse,2026-01-17
3691,電子零組件業,8071,能率網通,tpex,2026-01-17
3692,電子通路業,8072,陞泰,twse,2026-01-17
3693,電子工業,8072,陞泰,twse,2026-01-17
3694,電子零組件業,8074,鉅橡,tpex,2026-01-17
3695,電腦及週邊設備業,8076,伍豐,tpex,2026-01-17
3696,觀光餐旅,8077,洛碁,tpex,2026-01-17
3697,觀光事業,8077,洛碁,tpex,2023-06-29
3698,電子工業,8078,華寶,twse,2024-12-04
3699,通信網路業,8078,華寶,twse,2024-12-04
3700,建材營造,8080,泰霖,tpex,2026-01-17
3701,電子零組件業,8080,永利聯合,tpex,2022-06-03
3702,半導體業,8081,致新,twse,2026-01-17
3703,電子工業,8081,致新,twse,2026-01-17
3704,電機機械,8083,瑞穎,tpex,2026-01-17
3705,電子通路業,8084,巨虹,tpex,2026-01-17
3706,其他電子類,8085,福華,tpex,2026-01-17
3707,半導體業,8086,宏捷科,tpex,2026-01-17
3708,光電業,8087,華鎂鑫,tpex,2023-07-05
3709,綠能環保類,8087,麗升能源,tpex,2026-01-17
3710,半導體業,8088,品安,tpex,2026-01-17
3711,通信網路業,8089,康全電訊,tpex,2026-01-17
3712,電子零組件業,8091,翔名,tpex,2024-06-05
3713,半導體業,8091,翔名,tpex,2026-01-17
3714,其他電子類,8092,建暐,tpex,2026-01-17
3715,電子零組件業,8093,保銳,tpex,2026-01-17
3716,電子通路業,8096,擎亞,tpex,2026-01-17
3717,通信網路業,8097,常珵,tpex,2026-01-17
3718,半導體業,8098,慶康科技,emerging,2026-01-17
3719,資訊服務業,8099,大世科,tpex,2026-01-17
3720,通信網路業,8101,華冠,twse,2026-01-17
3721,電子工業,8101,華冠,twse,2026-01-17
3722,半導體業,8102,傑霖科技,tpex,2026-01-17
3723,電子零組件業,8103,瀚荃,twse,2026-01-17
3724,電子工業,8103,瀚荃,twse,2026-01-17
3725,電子工業,8104,錸寶,twse,2026-01-17
3726,光電業,8104,錸寶,twse,2026-01-17
3727,光電業,8105,凌巨,twse,2026-01-17
3728,電子工業,8105,凌巨,twse,2026-01-17
3729,電機機械,8107,大億金茂,tpex,2026-01-17
3730,電子零組件業,8109,博大,tpex,2026-01-17
3731,半導體業,8110,華東,twse,2026-01-17
3732,電子工業,8110,華東,twse,2026-01-17
3733,光電業,8111,立碁,tpex,2026-01-17
3734,電子通路業,8112,至上,twse,2026-01-17
3735,電子工業,8112,至上,twse,2026-01-17
3736,電子通路業,8112A,至上甲特,twse,2026-01-17
3737,電子工業,8112A,至上甲特,twse,2026-01-17
3738,電子工業,8114,振樺電,twse,2026-01-17
3739,電腦及週邊設備業,8114,振樺電,twse,2026-01-17
3740,電腦及週邊設備業,8119,公信,emerging,2026-01-17
3741,電子零組件業,8121,越峰,tpex,2026-01-17
3742,半導體業,8131,福懋科,twse,2026-01-17
3743,電子工業,8131,福懋科,twse,2026-01-17
3744,電子零組件業,8147,正淩,tpex,2026-01-17
3745,電子工業,8150,南茂,twse,2026-01-17
3746,半導體業,8150,南茂,twse,2026-01-17
3747,電子零組件業,8155,博智,tpex,2026-01-17
3748,創新板股票,8162,微矽電子-創,twse,2026-01-17
3749,電子工業,8162,微矽電子-創,twse,2026-01-17
3750,創新版股票,8162,微矽電子-創,twse,2024-12-04
3751,半導體業,8162,微矽電子-創,twse,2026-01-17
3752,電腦及週邊設備業,8163,達方,twse,2026-01-17
3753,電子工業,8163,達方,twse,2026-01-17
3754,綠能環保類,8171,天宇,tpex,2026-01-17
3755,通信網路業,8171,天宇,tpex,2023-07-05
3756,通信網路業,8176,智捷,tpex,2026-01-17
3757,電子零組件業,8182,加高,tpex,2026-01-17
3758,其他電子類,8183,精星,tpex,2026-01-17
3759,電子工業,8199,廣鎵,twse,2024-12-04
3760,光電業,8199,廣鎵,twse,2024-12-04
3761,其他電子業,8201,無敵,twse,2026-01-17
3762,電子工業,8201,無敵,twse,2026-01-17
3763,電子工業,8210,勤誠,twse,2026-01-17
3764,電腦及週邊設備業,8210,勤誠,twse,2026-01-17
3765,電子零組件業,8213,志超,twse,2026-01-17
3766,電子工業,8213,志超,twse,2026-01-17
3767,電子工業,8215,明基材,twse,2026-01-17
3768,光電業,8215,明基材,twse,2026-01-17
3769,電機機械,8222,寶一,twse,2026-01-17
3770,半導體業,8227,巨有科技,tpex,2026-01-17
3771,電腦及週邊設備業,8234,新漢,tpex,2026-01-17
3772,光電業,8240,華宏,tpex,2026-01-17
3773,電子工業,8249,菱光,twse,2026-01-17
3774,電子零組件業,8249,菱光,twse,2026-01-17
3775,電機機械,8255,朋程,tpex,2026-01-17
3776,電子工業,8261,富鼎,twse,2026-01-17
3777,半導體業,8261,富鼎,twse,2026-01-17
3778,半導體業,8271,宇瞻,twse,2026-01-17
3779,電子工業,8271,宇瞻,twse,2026-01-17
3780,資訊服務業,8272,全景軟體,tpex,2026-01-17
3781,半導體業,8277,商丞,tpex,2026-01-17
3782,生技醫療業,8279,生展,tpex,2026-01-17
3783,資訊服務業,8284,三竹,tpex,2026-01-17
3784,電子零組件業,8289,泰藝,tpex,2026-01-17
3785,電子零組件業,8291,尚茂,tpex,2025-08-22
3786,資訊服務業,8298,威睿,emerging,2026-01-17
3787,半導體業,8299,群聯,tpex,2026-01-17
3788,文化創意業,8329,台視,emerging,2026-01-17
3789,綠能環保,8341,日友,twse,2026-01-17
3790,其他,8341,日友,twse,2023-06-30
3791,其他,8342,益張,tpex,2026-01-17
3792,農業科技,8345,超秦,emerging,2026-01-17
3793,鋼鐵工業,8349,恒耀,tpex,2026-01-17
3794,鋼鐵工業,8349A,恒耀甲特,tpex,2026-01-17
3795,其他,8354,冠好,tpex,2026-01-17
3796,塑膠工業,8354,冠好,tpex,2021-06-12
3797,電子零組件業,8358,金居,tpex,2026-01-17
3798,觀光餐旅,8359,錢櫃,emerging,2026-01-17
3799,航運業,8367,建新國際,twse,2026-01-17
3800,電機機械,8374,羅昇,twse,2026-01-17
3801,半導體業,8383,千附,tpex,2026-01-17
3802,其他電子類,8383,千附,tpex,2025-06-01
3803,其他,8390,金益鼎,tpex,2023-07-05
3804,綠能環保類,8390,金益鼎,tpex,2026-01-17
3805,其他,8401,白紗科,tpex,2026-01-17
3806,生技醫療業,8403,盛弘,tpex,2026-01-17
3807,其他,8404,百和興業-KY,twse,2026-01-17
3808,生技醫療業,8406,金可-KY,tpex,2022-04-23
3809,生技醫療業,8409,商之器,tpex,2026-01-17
3810,電腦及週邊設備業,8410,森田,tpex,2026-01-17
3811,其他,8411,福貞-KY,twse,2026-01-17
3812,鋼鐵工業,8415,大國鋼,tpex,2026-01-17
3813,資訊服務業,8416,實威,tpex,2026-01-17
3814,其他,8418,捷必勝-KY,tpex,2024-01-27
3815,運動休閒類,8420,明揚,tpex,2024-11-23
3816,其他,8420,明揚,tpex,2023-07-05
3817,其他,8421,旭源,tpex,2026-01-17
3818,綠能環保,8422,可寧衛*,twse,2026-01-17
3819,其他,8422,可寧衛,twse,2023-06-30
3820,其他,8423,保綠-KY,tpex,2023-07-05
3821,綠能環保類,8423,保綠-KY,tpex,2026-01-17
3822,建材營造,8424,惠普,tpex,2026-01-17
3823,其他,8426,紅木-KY,tpex,2026-01-17
3824,其他,8427,基勝-KY,twse,2026-01-13
3825,貿易百貨,8429,金麗-KY,twse,2026-01-17
3826,其他電子類,8431,匯鑽科,tpex,2026-01-17
3827,生技醫療業,8432,東生華,tpex,2026-01-17
3828,貿易百貨,8433,弘帆,tpex,2023-06-29
3829,居家生活類,8433,弘帆,tpex,2026-01-17
3830,其他,8435,鉅邁,tpex,2026-01-17
3831,生技醫療業,8436,大江,tpex,2026-01-17
3832,其他,8437,大地-KY,tpex,2026-01-17
3833,其他,8438,昶昕,twse,2023-06-30
3834,綠能環保,8438,昶昕,twse,2026-01-17
3835,綠能環保類,8440,綠電,tpex,2026-01-17
3836,其他,8440,綠電,tpex,2023-07-05
3837,其他,8442,威宏-KY,twse,2026-01-17
3838,貿易百貨,8443,阿瘦,twse,2026-01-17
3839,其他,8444,綠河-KY,tpex,2026-01-17
3840,文化創意業,8446,華研,tpex,2026-01-17
3841,文化創意業,8450,霹靂,tpex,2026-01-17
3842,貿易百貨,8454,富邦媒,twse,2023-06-30
3843,數位雲端,8454,富邦媒,twse,2026-01-17
3844,其他電子類,8455,大拓-KY,tpex,2026-01-17
3845,文化創意業,8458,影一,emerging,2026-01-17
3846,觀光事業,8462,柏文,twse,2023-06-29
3847,觀光餐旅,8462,柏文,twse,2023-06-30
3848,運動休閒,8462,柏文,twse,2026-01-17
3849,其他,8463,潤泰材,twse,2026-01-17
3850,居家生活,8464,億豐,twse,2026-01-17
3851,其他,8464,億豐,twse,2023-06-30
3852,其他,8466,美吉吉-KY,twse,2026-01-17
3853,運動休閒,8467,波力-KY,twse,2026-01-17
3854,其他,8467,波力-KY,twse,2023-06-30
3855,電子商務業,8472,夠麻吉,tpex,2023-06-29
3856,數位雲端類,8472,夠麻吉,tpex,2026-01-17
3857,其他,8473,山林水,twse,2023-06-30
3858,綠能環保,8473,山林水,twse,2026-01-17
3859,其他,8476,台境,tpex,2023-07-05
3860,綠能環保,8476,台境*,twse,2026-01-17
3861,綠能環保類,8476,台境,tpex,2023-11-02
3862,電子商務業,8477,創業家,tpex,2023-06-29
3863,數位雲端類,8477,創業家,tpex,2026-01-17
3864,其他,8478,東哥遊艇,twse,2023-06-30
3865,運動休閒,8478,東哥遊艇,twse,2026-01-17
3866,其他,8480,泰昇-KY,twse,2026-01-13
3867,其他,8481,政伸,twse,2026-01-17
3868,其他,8482,商億-KY,twse,2023-06-30
3869,居家生活,8482,商億-KY,twse,2026-01-17
3870,創新版股票,8487,愛爾達-創,twse,2024-12-04
3871,數位雲端,8487,愛爾達-創,twse,2026-01-17
3872,創新板股票,8487,愛爾達-創,twse,2026-01-17
3873,其他,8488,吉源-KY,twse,2026-01-17
3874,文化創意業,8489,三貝德,tpex,2021-06-12
3875,其他,8489,三貝德,tpex,2026-01-17
3876,其他,8497,格威傳媒,twse,2025-09-26
3877,其他,8499,鼎炫-KY,twse,2021-06-01
3878,電子工業,8499,鼎炫-KY,twse,2026-01-17
3879,其他電子業,8499,鼎炫-KY,twse,2026-01-17
3880,其他,8905,裕國,tpex,2026-01-17
3881,其他,8906,花王,tpex,2026-01-17
3882,油電燃氣業,8908,欣雄,tpex,2026-01-17
3883,其他,8916,光隆,tpex,2026-01-17
3884,其他,8916A,光隆甲特,tpex,2023-07-21
3885,油電燃氣業,8917,欣泰,tpex,2026-01-17
3886,其他,8921,沈氏,tpex,2026-01-17
3887,文化創意業,8923,時報,tpex,2026-01-17
3888,運動休閒類,8924,大田,tpex,2026-01-17
3889,其他,8924,大田,tpex,2023-07-05
3890,油電燃氣業,8926,台汽電,twse,2026-01-17
3891,油電燃氣業,8927,北基,tpex,2026-01-17
3892,運動休閒類,8928,鉅明,tpex,2026-01-17
3893,其他,8928,鉅明,tpex,2023-07-05
3894,其他,8929,富堡,tpex,2026-01-17
3895,鋼鐵工業,8930,青鋼,tpex,2026-01-17
3896,油電燃氣業,8931,大汽電,tpex,2026-01-17
3897,其他,8932,智通*,tpex,2026-01-17
3898,運動休閒類,8933,愛地雅,tpex,2026-01-17
3899,其他,8933,愛地雅,tpex,2023-07-05
3900,其他,8934,衡平,tpex,2020-11-20
3901,其他,8935,邦泰,tpex,2026-01-17
3902,其他,8936,國統,tpex,2026-01-17
3903,其他,8937,合騏,tpex,2026-01-17
3904,其他,8938,明安,tpex,2023-07-05
3905,運動休閒類,8938,明安,tpex,2026-01-17
3906,觀光事業,8940,新天地,twse,2023-06-29
3907,觀光餐旅,8940,新天地,twse,2026-01-17
3908,貿易百貨,8941,關中,tpex,2023-06-29
3909,居家生活類,8941,關中,tpex,2026-01-17
