,TodayBalance,YesBalance,buy,date,name,Return,sell
1043,248038908000,247956857000,17703420000,2021-06-10,MarginPurchaseMoney,131162000,17490207000
1044,9100800,9005724,540861,2021-06-11,MarginPurchase,3797,441988
1045,540553,552153,34273,2021-06-11,ShortSale,10694,33367
1046,251459915000,248039116000,20441398000,2021-06-11,MarginPurchaseMoney,111351000,16909248000
1047,558844,540553,34668,2021-06-15,ShortSale,5017,57976
1048,256269364000,251459915000,23104813000,2021-06-15,MarginPurchaseMoney,107621000,18187744000
1049,9187536,9100800,603309,2021-06-15,MarginPurchase,3102,513471
1050,9139505,9187535,603804,2021-06-16,MarginPurchase,3630,648204
1051,532224,559343,52498,2021-06-16,ShortSale,11858,37237
1052,253970327000,256269317000,22638501000,2021-06-16,MarginPurchaseMoney,107142000,24830348000
1053,9274214,9139504,600398,2021-06-17,MarginPurchase,4537,461151
1054,521286,532224,37471,2021-06-17,ShortSale,18628,45161
1055,260074832000,253970327000,22602316000,2021-06-17,MarginPurchaseMoney,147731000,16350080000
1056,506457,521288,41770,2021-06-18,ShortSale,12308,39247
1057,9328222,9274215,662448,2021-06-18,MarginPurchase,7810,600631
1058,262606750000,260074989000,23579979000,2021-06-18,MarginPurchaseMoney,230706000,20817512000
1059,9388463,9328222,709122,2021-06-21,MarginPurchase,5438,643443
1060,533754,506457,38457,2021-06-21,ShortSale,5668,71422
1061,263972139000,262606750000,23431309000,2021-06-21,MarginPurchaseMoney,154835000,21911085000
1062,535738,533753,48706,2021-06-22,ShortSale,10256,60947
1063,264833958000,263972137000,25265538000,2021-06-22,MarginPurchaseMoney,71704000,24332013000
1064,9385582,9388463,752070,2021-06-22,MarginPurchase,1841,753110
1065,510192,535736,55775,2021-06-23,ShortSale,11851,42082
1066,262707409000,264833595000,24688502000,2021-06-23,MarginPurchaseMoney,270756000,26543932000
1067,9335362,9385559,710580,2021-06-23,MarginPurchase,15929,744848
1068,9459720,9335362,618344,2021-06-24,MarginPurchase,4128,489858
1069,506996,510191,38038,2021-06-24,ShortSale,11872,46715
1070,269060717000,262707409000,23350639000,2021-06-24,MarginPurchaseMoney,129750000,16867581000
1071,9503676,9459719,667128,2021-06-25,MarginPurchase,4151,619020
1072,508651,506986,27217,2021-06-25,ShortSale,14518,43400
1073,272030069000,269060717000,25854044000,2021-06-25,MarginPurchaseMoney,134917000,22749775000
1074,280289200000,272029777000,28499518000,2021-06-28,MarginPurchaseMoney,123361000,20116734000
1075,514397,508651,34837,2021-06-28,ShortSale,13171,53754
1076,9660882,9503656,774447,2021-06-28,MarginPurchase,4624,612597
1077,9563892,9660881,727308,2021-06-29,MarginPurchase,7349,816948
1078,506693,514394,41266,2021-06-29,ShortSale,9278,42843
1079,276613307000,280289200000,28080007000,2021-06-29,MarginPurchaseMoney,189057000,31566842000
1080,9771526,9563892,849843,2021-06-30,MarginPurchase,4153,638056
1081,500006,506693,40341,2021-06-30,ShortSale,16007,49661
1082,286850018000,276613307000,32247952000,2021-06-30,MarginPurchaseMoney,107685000,21903556000
1083,284114788000,286850911000,30962006000,2021-07-01,MarginPurchaseMoney,133084000,33565045000
1084,486749,500006,50068,2021-07-01,ShortSale,8879,45690
1085,9726748,9771526,883409,2021-07-01,MarginPurchase,5961,922226
1086,9753692,9726748,807192,2021-07-02,MarginPurchase,12970,767278
1087,479057,486749,41839,2021-07-02,ShortSale,8478,42625
1088,289131431000,284114788000,32144083000,2021-07-02,MarginPurchaseMoney,248483000,26878957000
1089,9866983,9753692,791608,2021-07-05,MarginPurchase,4963,673354
1090,468348,479057,36669,2021-07-05,ShortSale,6785,32745
1091,298062239000,289131431000,36571256000,2021-07-05,MarginPurchaseMoney,124431000,27516017000
1092,9878318,9866959,640419,2021-07-06,MarginPurchase,2006,627054
1093,458181,468348,27874,2021-07-06,ShortSale,15084,32791
1094,298634866000,298060995000,29417165000,2021-07-06,MarginPurchaseMoney,145549000,28697745000
1095,295537905000,298634866000,24875494000,2021-07-07,MarginPurchaseMoney,137199000,27835256000
1096,9805239,9878314,587835,2021-07-07,MarginPurchase,3379,657531
1097,448029,458181,42562,2021-07-07,ShortSale,11662,44072
1098,453897,448029,35492,2021-07-08,ShortSale,7184,48544
1099,299350679000,295537905000,25876649000,2021-07-08,MarginPurchaseMoney,116299000,21947576000
1100,9892312,9805237,681383,2021-07-08,MarginPurchase,3651,590657
1101,295462211000,299350679000,20525696000,2021-07-09,MarginPurchaseMoney,212614000,24201550000
1102,429136,453895,45704,2021-07-09,ShortSale,16171,37116
1103,9813975,9892311,531938,2021-07-09,MarginPurchase,6418,603856
1104,9882422,9813976,656621,2021-07-12,MarginPurchase,5932,582243
1105,430440,429106,34461,2021-07-12,ShortSale,6459,42254
1106,299252325000,295462211000,26262287000,2021-07-12,MarginPurchaseMoney,172067000,22300106000
1107,9703097,9882419,719494,2021-07-13,MarginPurchase,8117,890699
1108,423983,430440,51922,2021-07-13,ShortSale,6485,51950
1109,293348324000,299252325000,28522830000,2021-07-13,MarginPurchaseMoney,274028000,34152803000
1110,9629947,9703094,552091,2021-07-14,MarginPurchase,4164,621074
1111,383824,423983,60616,2021-07-14,ShortSale,16413,36870
1112,291249246000,293348290000,22083416000,2021-07-14,MarginPurchaseMoney,272772000,23909688000
1113,9703101,9630038,501363,2021-07-15,MarginPurchase,4975,423325
1114,398575,384030,26900,2021-07-15,ShortSale,9781,51226
1115,296486929000,291248460000,23134874000,2021-07-15,MarginPurchaseMoney,228474000,17667931000
1116,410075,398596,32207,2021-07-16,ShortSale,8181,51867
1117,295688780000,296479307000,21789536000,2021-07-16,MarginPurchaseMoney,186731000,22393332000
1118,9720086,9702725,507297,2021-07-16,MarginPurchase,5193,484743
1119,9808572,9720064,532278,2021-07-19,MarginPurchase,1719,442051
1120,416575,410075,26562,2021-07-19,ShortSale,3804,36866
1121,299927555000,295688796000,21651203000,2021-07-19,MarginPurchaseMoney,79080000,17333364000
1122,9684158,9808531,488120,2021-07-20,MarginPurchase,6702,605791
1123,386863,416575,55252,2021-07-20,ShortSale,14969,40509
1124,295615548000,299927335000,18965797000,2021-07-20,MarginPurchaseMoney,176748000,23100836000
1125,380792,386863,53169,2021-07-21,ShortSale,4458,51556
1126,9557482,9684158,568345,2021-07-21,MarginPurchase,9311,685710
1127,293773592000,295615548000,25783726000,2021-07-21,MarginPurchaseMoney,294935000,27330747000
1128,9562605,9557476,525020,2021-07-22,MarginPurchase,3609,516282
1129,367936,380786,46608,2021-07-22,ShortSale,6885,40643
1130,294621287000,293773076000,25244754000,2021-07-22,MarginPurchaseMoney,239978000,24156565000
1131,361329,367831,45618,2021-07-23,ShortSale,5137,44253
1132,296455441000,294542383000,24952413000,2021-07-23,MarginPurchaseMoney,233488000,22805867000
1133,9576331,9558795,538722,2021-07-23,MarginPurchase,6615,514571
1134,355558,361329,35878,2021-07-26,ShortSale,2452,32559
1135,298020214000,296455609000,21721306000,2021-07-26,MarginPurchaseMoney,303777000,19852924000
1136,9599001,9576333,527578,2021-07-26,MarginPurchase,4902,500008
1137,9578679,9598995,499190,2021-07-27,MarginPurchase,10240,509266
1138,341709,355558,52496,2021-07-27,ShortSale,3106,41753
1139,296570707000,298020214000,23127036000,2021-07-27,MarginPurchaseMoney,761397000,23815146000
1140,9408531,9578731,438755,2021-07-28,MarginPurchase,8914,600041
1141,327600,341709,50467,2021-07-28,ShortSale,5191,41549
1142,289517961000,296584578000,19911519000,2021-07-28,MarginPurchaseMoney,432411000,26545725000
1143,291602781000,289517857000,20588489000,2021-07-29,MarginPurchaseMoney,307289000,18196276000
1144,394105,327600,31044,2021-07-29,ShortSale,2626,100175
1145,9470353,9408531,484145,2021-07-29,MarginPurchase,8096,414227
1146,9489914,9470352,534840,2021-07-30,MarginPurchase,8164,507114
1147,402334,394105,34468,2021-07-30,ShortSale,3037,45734
1148,291466562000,291602781000,22343179000,2021-07-30,MarginPurchaseMoney,306119000,22173279000
1149,9482558,9489913,396526,2021-08-02,MarginPurchase,4612,399269
1150,410477,402334,32309,2021-08-02,ShortSale,5595,46047
1151,291966515000,291466562000,17379345000,2021-08-02,MarginPurchaseMoney,269297000,16610095000
1152,292985833000,291966512000,15433411000,2021-08-03,MarginPurchaseMoney,141441000,14272649000
1153,413804,410477,24026,2021-08-03,ShortSale,1535,28888
1154,9538035,9482558,384893,2021-08-03,MarginPurchase,4057,325359
1155,9603774,9538032,522149,2021-08-04,MarginPurchase,5348,451059
1156,438253,413804,23896,2021-08-04,ShortSale,1968,50313
1157,293619248000,292985833000,16937276000,2021-08-04,MarginPurchaseMoney,154187000,16149674000
1158,9667516,9603773,546184,2021-08-05,MarginPurchase,4294,478147
1159,452327,438253,37975,2021-08-05,ShortSale,2064,54113
1160,293909481000,293619248000,16790270000,2021-08-05,MarginPurchaseMoney,165602000,16334435000
1161,9666053,9667516,445482,2021-08-06,MarginPurchase,5340,441605
1162,442593,452327,42132,2021-08-06,ShortSale,3263,35661
1163,293561681000,293909481000,15956274000,2021-08-06,MarginPurchaseMoney,172016000,16132058000
1164,290197545000,293561681000,13099313000,2021-08-09,MarginPurchaseMoney,128541000,16334908000
1165,9605857,9666052,386835,2021-08-09,MarginPurchase,2409,444621
1166,448704,442593,38749,2021-08-09,ShortSale,1580,46440
1167,440693,448704,48154,2021-08-10,ShortSale,6036,46179
1168,285274027000,290197545000,10944972000,2021-08-10,MarginPurchaseMoney,261191000,15607299000
1169,9502241,9605856,316263,2021-08-10,MarginPurchase,8903,410975
1170,278085058000,285274027000,10471549000,2021-08-11,MarginPurchaseMoney,316373000,17344145000
1171,449626,440693,56060,2021-08-11,ShortSale,3512,68505
1172,9329306,9502241,318018,2021-08-11,MarginPurchase,5466,485487
1173,9374522,9329306,286170,2021-08-12,MarginPurchase,8690,232264
1174,461443,449626,48573,2021-08-12,ShortSale,1464,61854
1175,280174691000,278085058000,11306834000,2021-08-12,MarginPurchaseMoney,304449000,8912752000
1176,9337801,9374522,358157,2021-08-13,MarginPurchase,10694,384184
1177,464227,461443,58221,2021-08-13,ShortSale,2913,63918
1178,277783137000,280174670000,12521264000,2021-08-13,MarginPurchaseMoney,645599000,14267198000
1179,9233698,9337799,294398,2021-08-16,MarginPurchase,11783,386716
1180,441834,464227,92105,2021-08-16,ShortSale,4827,74539
1181,273298269000,277783136000,9302976000,2021-08-16,MarginPurchaseMoney,492806000,13295037000
1182,9121506,9233699,245718,2021-08-17,MarginPurchase,23584,334327
1183,447236,441834,68936,2021-08-17,ShortSale,2893,77231
1184,269314502000,273298264000,8636836000,2021-08-17,MarginPurchaseMoney,691506000,11929092000
1185,438537,447236,92347,2021-08-18,ShortSale,3332,86980
1186,270077735000,269314371000,14262997000,2021-08-18,MarginPurchaseMoney,562165000,12937467000
1187,9075215,9121505,344704,2021-08-18,MarginPurchase,18069,372925
1188,9038307,9075243,350288,2021-08-19,MarginPurchase,9059,378165
1189,462265,438537,48652,2021-08-19,ShortSale,8141,80521
1190,267133785000,270079785000,12523126000,2021-08-19,MarginPurchaseMoney,359795000,15109331000
1191,8991079,9038305,281197,2021-08-20,MarginPurchase,14023,314400
1192,486561,462265,52339,2021-08-20,ShortSale,4143,80778
1193,265704696000,267133735000,9455237000,2021-08-20,MarginPurchaseMoney,529063000,10355213000
1194,484888,486561,59819,2021-08-23,ShortSale,4401,62547
1195,9062070,8991079,390910,2021-08-23,MarginPurchase,5350,314569
1196,270259633000,265704697000,17164116000,2021-08-23,MarginPurchaseMoney,235825000,12373355000
1197,8988925,9062067,390850,2021-08-24,MarginPurchase,10473,453519
1198,501114,484888,43035,2021-08-24,ShortSale,7589,66850
1199,268544853000,270259633000,15696848000,2021-08-24,MarginPurchaseMoney,309319000,17102308000
1200,468583,501114,75100,2021-08-25,ShortSale,9445,52014
1201,269299032000,268544769000,14624402000,2021-08-25,MarginPurchaseMoney,393197000,13476942000
1202,9024278,8988925,361840,2021-08-25,MarginPurchase,10713,315774
1203,483143,468583,33940,2021-08-26,ShortSale,3332,51832
1204,271668828000,269298882000,15410030000,2021-08-26,MarginPurchaseMoney,190057000,12850027000
1205,9062403,9024276,364530,2021-08-26,MarginPurchase,7146,319257
1206,9054641,9062402,299290,2021-08-27,MarginPurchase,8308,298743
1207,479902,483143,43972,2021-08-27,ShortSale,4381,45112
1208,269534976000,271668792000,10624220000,2021-08-27,MarginPurchaseMoney,295088000,12462948000
1209,9098408,9054643,309677,2021-08-30,MarginPurchase,4903,261009
1210,487338,479902,32281,2021-08-30,ShortSale,2681,42398
1211,269995592000,269534986000,10154366000,2021-08-30,MarginPurchaseMoney,123889000,9569871000
1212,268234002000,269995592000,9906004000,2021-08-31,MarginPurchaseMoney,300535000,11367059000
1213,495965,487338,34463,2021-08-31,ShortSale,7368,50458
1214,9053314,9098408,284644,2021-08-31,MarginPurchase,9691,320047
1215,9036184,9053314,356105,2021-09-01,MarginPurchase,5368,367867
1216,485393,495965,53964,2021-09-01,ShortSale,1719,45111
1217,267554611000,268233933000,14254880000,2021-09-01,MarginPurchaseMoney,164123000,14770079000
1218,9005555,9036189,336746,2021-09-02,MarginPurchase,5376,362004
1219,501459,485393,37659,2021-09-02,ShortSale,2631,56356
1220,267304376000,267554662000,13484307000,2021-09-02,MarginPurchaseMoney,197139000,13537454000
1221,268328004000,267304147000,14568802000,2021-09-03,MarginPurchaseMoney,243666000,13301279000
1222,520555,501459,39539,2021-09-03,ShortSale,8119,66754
1223,9025521,9005550,348954,2021-09-03,MarginPurchase,6270,322713
1224,8999375,9025519,376605,2021-09-06,MarginPurchase,6720,396029
1225,524115,520555,54956,2021-09-06,ShortSale,3748,62264
1226,266960555000,268328004000,14789754000,2021-09-06,MarginPurchaseMoney,267505000,15889698000
1227,8972815,8999374,300638,2021-09-07,MarginPurchase,7782,319415
1228,512492,524115,68588,2021-09-07,ShortSale,3039,60004
1229,265162531000,266960417000,11318066000,2021-09-07,MarginPurchaseMoney,227240000,12888712000
1230,8923938,8972815,279217,2021-09-08,MarginPurchase,14504,313590
1231,516931,512492,57423,2021-09-08,ShortSale,1993,63855
1232,262952042000,265162511000,10842644000,2021-09-08,MarginPurchaseMoney,331759000,12721354000
1233,263146821000,262952042000,8146825000,2021-09-09,MarginPurchaseMoney,246819000,7705227000
1234,8931780,8923938,207343,2021-09-09,MarginPurchase,6758,192743
1235,534067,516931,40663,2021-09-09,ShortSale,1863,59662
1236,520107,534067,52665,2021-09-10,ShortSale,1589,40294
1237,264265779000,263146817000,10725053000,2021-09-10,MarginPurchaseMoney,178040000,9428051000
1238,8952967,8931690,278055,2021-09-10,MarginPurchase,4139,252639
1239,264653896000,264265780000,9804581000,2021-09-13,MarginPurchaseMoney,223423000,9193042000
1240,526773,520107,32619,2021-09-13,ShortSale,2424,41709
1241,8987135,8951245,292115,2021-09-13,MarginPurchase,7820,248405
1242,8992461,8987122,253520,2021-09-14,MarginPurchase,3315,244866
1243,548511,526773,34707,2021-09-14,ShortSale,2602,59047
1244,264274494000,264653901000,8786563000,2021-09-14,MarginPurchaseMoney,92028000,9073942000
1245,8996183,8992453,227213,2021-09-15,MarginPurchase,7091,216392
1246,567154,548511,43367,2021-09-15,ShortSale,1580,63590
1247,264050373000,264274494000,7714749000,2021-09-15,MarginPurchaseMoney,248865000,7690005000
1248,8989974,8996177,226959,2021-09-16,MarginPurchase,6634,226528
1249,575279,567154,34690,2021-09-16,ShortSale,2209,45024
1250,264266555000,264050224000,7533837000,2021-09-16,MarginPurchaseMoney,195514000,7121992000
1251,9002214,8989963,262612,2021-09-17,MarginPurchase,12025,238336
1252,578645,575279,49326,2021-09-17,ShortSale,3607,56299
1253,264378901000,264266526000,8839557000,2021-09-17,MarginPurchaseMoney,415816000,8311366000
1254,534379,578645,88728,2021-09-22,ShortSale,5970,50432
1255,263579380000,264378901000,9012330000,2021-09-22,MarginPurchaseMoney,169246000,9642605000
1256,8927635,9002211,269159,2021-09-22,MarginPurchase,2915,340820
1257,8943388,8927629,256211,2021-09-23,MarginPurchase,3727,236725
1258,559931,534379,29935,2021-09-23,ShortSale,3408,58895
1259,263626185000,263579217000,8700868000,2021-09-23,MarginPurchaseMoney,196481000,8457419000
1260,8969852,8943384,303979,2021-09-24,MarginPurchase,5191,272320
1261,567183,559931,35311,2021-09-24,ShortSale,3325,45888
1262,265237980000,263626157000,11160115000,2021-09-24,MarginPurchaseMoney,175158000,9373134000
1263,559750,567183,49000,2021-09-27,ShortSale,4262,45829
1264,8988529,8969848,335880,2021-09-27,MarginPurchase,9012,308187
1265,266204586000,265237980000,11748554000,2021-09-27,MarginPurchaseMoney,203344000,10578604000
1266,8988071,8988523,268852,2021-09-28,MarginPurchase,5253,264051
1267,542689,559750,51040,2021-09-28,ShortSale,5171,39150
1268,266685702000,266204586000,9315395000,2021-09-28,MarginPurchaseMoney,178910000,8655369000
1269,547273,542689,48353,2021-09-29,ShortSale,3360,56297
1270,265575908000,266685702000,10318875000,2021-09-29,MarginPurchaseMoney,231651000,11197018000
1271,8962541,8988070,312542,2021-09-29,MarginPurchase,4103,333968
1272,561561,547273,34798,2021-09-30,ShortSale,9322,58408
1273,266014824000,265575897000,8767209000,2021-09-30,MarginPurchaseMoney,230146000,8098136000
1274,9001277,8962536,302138,2021-09-30,MarginPurchase,5496,257901
1275,8845202,9001276,325704,2021-10-01,MarginPurchase,9854,471924
1276,543241,561561,83158,2021-10-01,ShortSale,4841,69679
1277,259424153000,266014824000,10835249000,2021-10-01,MarginPurchaseMoney,455528000,16970392000
1278,8740282,8845197,313759,2021-10-04,MarginPurchase,6367,412307
1279,548012,543241,64988,2021-10-04,ShortSale,2372,72131
1280,253184985000,259423783000,9869848000,2021-10-04,MarginPurchaseMoney,913252000,15195394000
1281,251601551000,253184668000,8498212000,2021-10-05,MarginPurchaseMoney,622494000,9458835000
