買進,日期,種類,賣出
121584489721,2024-12-25,total,106008211945
86149838811,2024-12-26,Foreign_Investor,82691023095
19683736107,2024-12-26,Investment_Trust,19527891963
117008722579,2024-12-26,total,111495005967
0,2024-12-26,Foreign_Dealer_Self,0
7791862183,2024-12-26,Dealer_Hedging,7065112942
3383285478,2024-12-26,Dealer_self,2210977967
2823067240,2024-12-27,Dealer_self,3026888416
0,2024-12-27,Foreign_Dealer_Self,0
8490713990,2024-12-27,Dealer_Hedging,7015103336
7542741522,2024-12-27,Investment_Trust,9339871746
84452889344,2024-12-27,Foreign_Investor,78977390130
103309412096,2024-12-27,total,98359253628
1795590670,2024-12-30,Dealer_self,3573936553
0,2024-12-30,Foreign_Dealer_Self,0
8175412358,2024-12-30,Dealer_Hedging,9197119600
12013713490,2024-12-30,Investment_Trust,13294763369
87158020235,2024-12-30,Foreign_Investor,93643912484
109142736753,2024-12-30,total,119709732006
107886054242,2024-12-31,total,130871407099
13409730425,2024-12-31,Investment_Trust,14612501904
83133508606,2024-12-31,Foreign_Investor,101583967719
7906939980,2024-12-31,Dealer_Hedging,11173661351
3435875231,2024-12-31,Dealer_self,3501276125
0,2024-12-31,Foreign_Dealer_Self,0
4465988420,2025-01-02,Dealer_self,9601783327
0,2025-01-02,Foreign_Dealer_Self,0
16197840447,2025-01-02,Dealer_Hedging,18943634370
17704696877,2025-01-02,Investment_Trust,19926783912
96984497115,2025-01-02,Foreign_Investor,124382098217
135353022859,2025-01-02,total,172854299826
4161637637,2025-01-03,Dealer_self,4078689337
0,2025-01-03,Foreign_Dealer_Self,0
12981346419,2025-01-03,Dealer_Hedging,11881741939
11274678554,2025-01-03,Investment_Trust,10343668429
111929269350,2025-01-03,Foreign_Investor,102761140210
140346931960,2025-01-03,total,129065239915
198872550429,2025-01-06,total,134502920737
19873007958,2025-01-06,Dealer_Hedging,11611537830
160139598588,2025-01-06,Foreign_Investor,108133186264
10451606549,2025-01-06,Investment_Trust,11548466877
0,2025-01-06,Foreign_Dealer_Self,0
8408337334,2025-01-06,Dealer_self,3209729766
6055367246,2025-01-07,Dealer_self,3639235232
0,2025-01-07,Foreign_Dealer_Self,0
16789739825,2025-01-07,Dealer_Hedging,12155825574
10445919447,2025-01-07,Investment_Trust,11335193496
157157485803,2025-01-07,Foreign_Investor,145837237615
190448512321,2025-01-07,total,172967491917
125533112827,2025-01-08,Foreign_Investor,141476554924
9412378752,2025-01-08,Investment_Trust,11450228484
150446015667,2025-01-08,total,169194330701
0,2025-01-08,Foreign_Dealer_Self,0
4730926640,2025-01-08,Dealer_self,4286339621
10769597448,2025-01-08,Dealer_Hedging,11981207672
111221053512,2025-01-09,Foreign_Investor,140364689182
5190824570,2025-01-09,Investment_Trust,7980436161
129942040364,2025-01-09,total,173092708937
0,2025-01-09,Foreign_Dealer_Self,0
3805296686,2025-01-09,Dealer_self,6899671495
9724865596,2025-01-09,Dealer_Hedging,17847912099
3835752935,2025-01-10,Dealer_self,5949250451
0,2025-01-10,Foreign_Dealer_Self,0
11126003960,2025-01-10,Dealer_Hedging,15712667821
8631903581,2025-01-10,Investment_Trust,9544108036
111301084476,2025-01-10,Foreign_Investor,128494036793
134894744952,2025-01-10,total,159700063101
142017873871,2025-01-13,Foreign_Investor,196453656626
10028191803,2025-01-13,Investment_Trust,6504724190
174976649579,2025-01-13,total,242841262367
0,2025-01-13,Foreign_Dealer_Self,0
16043754040,2025-01-13,Dealer_Hedging,30104057153
6886829865,2025-01-13,Dealer_self,9778824398
2913122631,2025-01-14,Dealer_self,3292103503
0,2025-01-14,Foreign_Dealer_Self,0
9157242583,2025-01-14,Dealer_Hedging,11776597888
9690949506,2025-01-14,Investment_Trust,5263385250
102634604431,2025-01-14,Foreign_Investor,115629638504
124395919151,2025-01-14,total,135961725145
0,2025-01-15,Foreign_Dealer_Self,0
3806474830,2025-01-15,Dealer_self,4901303992
9845706379,2025-01-15,Dealer_Hedging,16379140724
6388838711,2025-01-15,Investment_Trust,5040179086
98892802667,2025-01-15,Foreign_Investor,128476003530
118933822587,2025-01-15,total,154796627332
161613559554,2025-01-16,total,131446626486
8954144549,2025-01-16,Investment_Trust,13095363392
128335850338,2025-01-16,Foreign_Investor,102983535244
15353444030,2025-01-16,Dealer_Hedging,11437758503
8970120637,2025-01-16,Dealer_self,3929969347
0,2025-01-16,Foreign_Dealer_Self,0
3256100642,2025-01-17,Dealer_self,3057775384
0,2025-01-17,Foreign_Dealer_Self,0
11778563694,2025-01-17,Dealer_Hedging,12733451760
9984117163,2025-01-17,Investment_Trust,11565724095
127712454943,2025-01-17,Foreign_Investor,114500669552
152731236442,2025-01-17,total,141857620791
3140121989,2025-01-20,Dealer_self,2246654724
0,2025-01-20,Foreign_Dealer_Self,0
10564497196,2025-01-20,Dealer_Hedging,9029789845
7342911013,2025-01-20,Investment_Trust,5015413279
99791728579,2025-01-20,Foreign_Investor,90632080742
120839258777,2025-01-20,total,106923938590
94004105075,2025-01-21,Foreign_Investor,93744955900
8136247744,2025-01-21,Investment_Trust,6810304807
111994258036,2025-01-21,total,112611004045
0,2025-01-21,Foreign_Dealer_Self,0
7312641129,2025-01-21,Dealer_Hedging,9677038463
2541264088,2025-01-21,Dealer_self,2378704875
5144514902,2025-01-22,Dealer_self,2629044714
0,2025-01-22,Foreign_Dealer_Self,0
10673083001,2025-01-22,Dealer_Hedging,9197719149
7973779817,2025-01-22,Investment_Trust,7206610233
145748677987,2025-01-22,Foreign_Investor,130129692253
169540055707,2025-01-22,total,149163066349
7641378132,2025-02-03,Dealer_self,9200386454
0,2025-02-03,Foreign_Dealer_Self,0
18291592164,2025-02-03,Dealer_Hedging,37131145153
19456488942,2025-02-03,Investment_Trust,9566389470
188412849751,2025-02-03,Foreign_Investor,262792596516
233802308989,2025-02-03,total,318690517593
13072881010,2025-02-04,Investment_Trust,14887224626
200582221827,2025-02-04,total,221552859087
168349565721,2025-02-04,Foreign_Investor,183606034259
14348452766,2025-02-04,Dealer_Hedging,17671274750
0,2025-02-04,Foreign_Dealer_Self,0
4811322330,2025-02-04,Dealer_self,5388325452
4666087955,2025-02-05,Dealer_self,3857899869
0,2025-02-05,Foreign_Dealer_Self,0
13191648235,2025-02-05,Dealer_Hedging,11327084748
11255424777,2025-02-05,Investment_Trust,6377634415
150677794982,2025-02-05,Foreign_Investor,125274536459
179790955949,2025-02-05,total,146837155491
151424493653,2025-02-06,total,144127599140
127469372536,2025-02-06,Foreign_Investor,124573288570
8222212204,2025-02-06,Investment_Trust,5492065182
5091448034,2025-02-06,Dealer_self,3650610851
0,2025-02-06,Foreign_Dealer_Self,0
10641460879,2025-02-06,Dealer_Hedging,10411634537
7015436141,2025-02-07,Investment_Trust,5375997726
128427453521,2025-02-07,Foreign_Investor,114261124370
153769058528,2025-02-07,total,131658448200
13163186378,2025-02-07,Dealer_Hedging,8527795133
5162982488,2025-02-07,Dealer_self,3493530971
0,2025-02-07,Foreign_Dealer_Self,0
3970449124,2025-02-10,Dealer_self,5136755498
0,2025-02-10,Foreign_Dealer_Self,0
9101162703,2025-02-10,Dealer_Hedging,13125635785
7740581262,2025-02-10,Investment_Trust,7643979079
105182971186,2025-02-10,Foreign_Investor,124073791940
125995164275,2025-02-10,total,149980162302
3468966129,2025-02-11,Dealer_self,4379489983
0,2025-02-11,Foreign_Dealer_Self,0
9883427268,2025-02-11,Dealer_Hedging,9215194106
8429985650,2025-02-11,Investment_Trust,5552888784
120333835615,2025-02-11,Foreign_Investor,111031942231
142116214662,2025-02-11,total,130179515104
144696992112,2025-02-12,total,145633028451
123881590866,2025-02-12,Foreign_Investor,121248442419
6613239615,2025-02-12,Investment_Trust,10120834785
0,2025-02-12,Foreign_Dealer_Self,0
4282540694,2025-02-12,Dealer_self,4415763870
9919620937,2025-02-12,Dealer_Hedging,9847987377
134129094585,2025-02-13,Foreign_Investor,133051299569
8581146288,2025-02-13,Investment_Trust,7426845230
163174146388,2025-02-13,total,155489506885
0,2025-02-13,Foreign_Dealer_Self,0
6001320167,2025-02-13,Dealer_self,3334398132
14462585348,2025-02-13,Dealer_Hedging,11676963954
4481160794,2025-02-14,Dealer_self,4937299839
0,2025-02-14,Foreign_Dealer_Self,0
11904457823,2025-02-14,Dealer_Hedging,14077901273
6768897920,2025-02-14,Investment_Trust,9962537874
125056967852,2025-02-14,Foreign_Investor,149649620832
148211484389,2025-02-14,total,178627359818
162938443952,2025-02-17,total,130054282746
129604773128,2025-02-17,Foreign_Investor,104857924500
13632950426,2025-02-17,Investment_Trust,8951098447
14869846014,2025-02-17,Dealer_Hedging,12361980745
4830874384,2025-02-17,Dealer_self,3883279054
0,2025-02-17,Foreign_Dealer_Self,0
3919575859,2025-02-18,Dealer_self,3656521988
0,2025-02-18,Foreign_Dealer_Self,0
13112534974,2025-02-18,Dealer_Hedging,11509173176
8678155440,2025-02-18,Investment_Trust,10861057727
111137643136,2025-02-18,Foreign_Investor,102970256356
136847909409,2025-02-18,total,128997009247
5348094942,2025-02-19,Dealer_self,8093387822
0,2025-02-19,Foreign_Dealer_Self,0
13502536740,2025-02-19,Dealer_Hedging,13736183071
4670465939,2025-02-19,Investment_Trust,10655187478
130835507726,2025-02-19,Foreign_Investor,133412663412
154356605347,2025-02-19,total,165897421783
139768388224,2025-02-20,total,163655858356
117700740887,2025-02-20,Foreign_Investor,134498059190
4917728664,2025-02-20,Investment_Trust,11367350626
0,2025-02-20,Foreign_Dealer_Self,0
5728442478,2025-02-20,Dealer_self,3693325769
11421476195,2025-02-20,Dealer_Hedging,14097122771
161886034920,2025-02-21,total,144603828837
4862382047,2025-02-21,Dealer_self,3921491359
0,2025-02-21,Foreign_Dealer_Self,0
13307905919,2025-02-21,Dealer_Hedging,10047862775
5342119895,2025-02-21,Investment_Trust,10147384769
138373627059,2025-02-21,Foreign_Investor,120487089934
3607726453,2025-02-24,Dealer_self,4040455956
0,2025-02-24,Foreign_Dealer_Self,0
11789783696,2025-02-24,Dealer_Hedging,15176045633
10838350981,2025-02-24,Investment_Trust,8142382070
117707073215,2025-02-24,Foreign_Investor,137235404537
143942934345,2025-02-24,total,164594288196
149606168312,2025-02-25,total,209216704148
9582016820,2025-02-25,Investment_Trust,8460416744
123577247236,2025-02-25,Foreign_Investor,174915768782
0,2025-02-25,Foreign_Dealer_Self,0
4520350916,2025-02-25,Dealer_self,7352404613
11926553340,2025-02-25,Dealer_Hedging,18488114009
4155457804,2025-02-26,Dealer_self,3822083960
0,2025-02-26,Foreign_Dealer_Self,0
11460506564,2025-02-26,Dealer_Hedging,15949941050
7335194716,2025-02-26,Investment_Trust,9371679395
144507960875,2025-02-26,Foreign_Investor,148299451679
167459119959,2025-02-26,total,177443156084
5884489926,2025-02-27,Dealer_self,5546194594
0,2025-02-27,Foreign_Dealer_Self,0
12210287990,2025-02-27,Dealer_Hedging,19314032803
6343947417,2025-02-27,Investment_Trust,14344475456
236076316904,2025-02-27,Foreign_Investor,281185626601
260515042237,2025-02-27,total,320390329454
16029213043,2025-03-03,Investment_Trust,6744302930
151762107412,2025-03-03,Foreign_Investor,208801618920
188927308467,2025-03-03,total,252038374288
15484104683,2025-03-03,Dealer_Hedging,31333614739
5651883329,2025-03-03,Dealer_self,5158837699
0,2025-03-03,Foreign_Dealer_Self,0
6014846050,2025-03-04,Dealer_self,6267443426
0,2025-03-04,Foreign_Dealer_Self,0
15460746124,2025-03-04,Dealer_Hedging,26572262902
14285702788,2025-03-04,Investment_Trust,6815402321
129771466652,2025-03-04,Foreign_Investor,182236734571
165532761614,2025-03-04,total,221891843220
151494677856,2025-03-05,total,167310123331
125094184457,2025-03-05,Foreign_Investor,139163770851
9837245177,2025-03-05,Investment_Trust,6514810347
4380787555,2025-03-05,Dealer_self,4407571764
0,2025-03-05,Foreign_Dealer_Self,0
12182460667,2025-03-05,Dealer_Hedging,17223970369
111460318873,2025-03-06,Foreign_Investor,137582559195
135738552886,2025-03-06,total,164261380799
9045838538,2025-03-06,Investment_Trust,6172858123
0,2025-03-06,Foreign_Dealer_Self,0
4161270758,2025-03-06,Dealer_self,3569996088
11071124717,2025-03-06,Dealer_Hedging,16935967393
2808461828,2025-03-07,Dealer_self,3971139241
0,2025-03-07,Foreign_Dealer_Self,0
8527186365,2025-03-07,Dealer_Hedging,18571410150
10230087643,2025-03-07,Investment_Trust,7562479632
120689296294,2025-03-07,Foreign_Investor,150191328457
142255032130,2025-03-07,total,180296357480
3246355703,2025-03-10,Dealer_self,5394868533
0,2025-03-10,Foreign_Dealer_Self,0
10825940771,2025-03-10,Dealer_Hedging,18815813311
10983322971,2025-03-10,Investment_Trust,6580628419
115879036796,2025-03-10,Foreign_Investor,144597526935
140934656241,2025-03-10,total,175388837198
172010405942,2025-03-11,total,233285496964
134825791795,2025-03-11,Foreign_Investor,180887668141
13536322093,2025-03-11,Investment_Trust,7365359754
0,2025-03-11,Foreign_Dealer_Self,0
7948428998,2025-03-11,Dealer_self,12668635414
15699863056,2025-03-11,Dealer_Hedging,32363833655
148148553240,2025-03-12,total,165981690335
5087159235,2025-03-12,Dealer_self,6863641225
0,2025-03-12,Foreign_Dealer_Self,0
9464415616,2025-03-12,Dealer_Hedging,14353480345
13553520644,2025-03-12,Investment_Trust,7510850983
120043457745,2025-03-12,Foreign_Investor,137253717782
3623004521,2025-03-13,Dealer_self,4369442586
0,2025-03-13,Foreign_Dealer_Self,0
11518272462,2025-03-13,Dealer_Hedging,17455692875
10601809716,2025-03-13,Investment_Trust,8882884325
115206042716,2025-03-13,Foreign_Investor,138781328492
140949129415,2025-03-13,total,169489348278
119655573922,2025-03-14,Foreign_Investor,130140959008
153377260301,2025-03-14,total,160851176084
14649128329,2025-03-14,Investment_Trust,7139743540
4672074205,2025-03-14,Dealer_self,4199729510
0,2025-03-14,Foreign_Dealer_Self,0
14400483845,2025-03-14,Dealer_Hedging,19370744026
3080442519,2025-03-17,Dealer_self,3299221591
0,2025-03-17,Foreign_Dealer_Self,0
10782486848,2025-03-17,Dealer_Hedging,15119133095
14493936778,2025-03-17,Investment_Trust,6799909115
111255243733,2025-03-17,Foreign_Investor,121560912294
139612109878,2025-03-17,total,146779176095
133564140289,2025-03-18,total,131110822448
102308785726,2025-03-18,Foreign_Investor,106884368848
17882415445,2025-03-18,Investment_Trust,7038697530
3141076519,2025-03-18,Dealer_self,2911446929
0,2025-03-18,Foreign_Dealer_Self,0
10231862599,2025-03-18,Dealer_Hedging,14276309141
102082723369,2025-03-19,Foreign_Investor,136328417727
127061519610,2025-03-19,total,165896379598
6906201602,2025-03-19,Investment_Trust,6515438595
0,2025-03-19,Foreign_Dealer_Self,0
5202386491,2025-03-19,Dealer_self,7045079889
12870208148,2025-03-19,Dealer_Hedging,16007443387
4782650278,2025-03-20,Dealer_self,2703688849
0,2025-03-20,Foreign_Dealer_Self,0
11214041781,2025-03-20,Dealer_Hedging,10077503346
6532368391,2025-03-20,Investment_Trust,6973793219
113160631553,2025-03-20,Foreign_Investor,91121608237
135689692003,2025-03-20,total,110876593651
16344712542,2025-03-21,Investment_Trust,13683491361
151532047282,2025-03-21,Foreign_Investor,169216857148
178882336476,2025-03-21,total,197183775942
8415765411,2025-03-21,Dealer_Hedging,11836058633
2589811241,2025-03-21,Dealer_self,2447368800
0,2025-03-21,Foreign_Dealer_Self,0
2327290512,2025-03-24,Dealer_self,2871259974
0,2025-03-24,Foreign_Dealer_Self,0
7806380201,2025-03-24,Dealer_Hedging,10751455197
10719650300,2025-03-24,Investment_Trust,7663141404
79791015648,2025-03-24,Foreign_Investor,91263402896
100644336661,2025-03-24,total,112549259471
97230328007,2025-03-25,Foreign_Investor,90821230316
10485490546,2025-03-25,Investment_Trust,7033199784
120399299195,2025-03-25,total,110214649445
0,2025-03-25,Foreign_Dealer_Self,0
2857217895,2025-03-25,Dealer_self,2726936894
9826262747,2025-03-25,Dealer_Hedging,9633282451
86238136803,2025-03-26,Foreign_Investor,86464265049
9631677795,2025-03-26,Investment_Trust,6110418799
106596197965,2025-03-26,total,102448070884
0,2025-03-26,Foreign_Dealer_Self,0
2952088399,2025-03-26,Dealer_self,1730270195
7774294968,2025-03-26,Dealer_Hedging,8143116841
2524449295,2025-03-27,Dealer_self,3016141072
0,2025-03-27,Foreign_Dealer_Self,0
10728916545,2025-03-27,Dealer_Hedging,16248214803
11494579838,2025-03-27,Investment_Trust,6211112103
92161839105,2025-03-27,Foreign_Investor,130949002382
116909784783,2025-03-27,total,156424470360
99866889479,2025-03-28,Foreign_Investor,133535459359
8576338903,2025-03-28,Investment_Trust,5489425818
124266443294,2025-03-28,total,170864682270
0,2025-03-28,Foreign_Dealer_Self,0
12662844024,2025-03-28,Dealer_Hedging,25978940853
3160370888,2025-03-28,Dealer_self,5860856240
6701089416,2025-03-31,Dealer_self,10422567624
0,2025-03-31,Foreign_Dealer_Self,0
19305443744,2025-03-31,Dealer_Hedging,37620676085
14126687849,2025-03-31,Investment_Trust,5961351037
149652071600,2025-03-31,Foreign_Investor,187506788804
189785292609,2025-03-31,total,241511383550
3604963131,2025-04-01,Dealer_self,4930899586
0,2025-04-01,Foreign_Dealer_Self,0
10557905025,2025-04-01,Dealer_Hedging,13143573071
9128500520,2025-04-01,Investment_Trust,3784423727
106001325080,2025-04-01,Foreign_Investor,110388216675
129292693756,2025-04-01,total,132247113059
113988735877,2025-04-02,total,117072414360
4885990448,2025-04-02,Investment_Trust,2956914085
97086493116,2025-04-02,Foreign_Investor,98135854734
9545035623,2025-04-02,Dealer_Hedging,12909078312
2471216690,2025-04-02,Dealer_self,3070567229
0,2025-04-02,Foreign_Dealer_Self,0
787495907,2025-04-07,Dealer_self,1232082729
553623630,2025-04-07,Investment_Trust,790018240
0,2025-04-07,Foreign_Dealer_Self,0
10033060297,2025-04-07,Dealer_Hedging,10492188506
55203171585,2025-04-07,Foreign_Investor,38382148493
66577351419,2025-04-07,total,50896437968
6745887372,2025-04-08,Dealer_self,6328215512
0,2025-04-08,Foreign_Dealer_Self,0
32203993695,2025-04-08,Dealer_Hedging,45293956166
10528901379,2025-04-08,Investment_Trust,12237544474
195100392247,2025-04-08,Foreign_Investor,229283393874
244579174693,2025-04-08,total,293143110026
195137530363,2025-04-09,Foreign_Investor,230778910360
9191036294,2025-04-09,Investment_Trust,10171800253
245906398723,2025-04-09,total,292847421325
0,2025-04-09,Foreign_Dealer_Self,0
34557894064,2025-04-09,Dealer_Hedging,41383479450
7019938002,2025-04-09,Dealer_self,10513231262
2584479795,2025-04-10,Dealer_self,1272824625
0,2025-04-10,Foreign_Dealer_Self,0
7210426312,2025-04-10,Dealer_Hedging,12341825730
4496992543,2025-04-10,Investment_Trust,2186830791
59364204043,2025-04-10,Foreign_Investor,65051099728
73656102693,2025-04-10,total,80852580874
5422205905,2025-04-11,Dealer_self,8109792393
0,2025-04-11,Foreign_Dealer_Self,0
19031491711,2025-04-11,Dealer_Hedging,24905537818
17974575887,2025-04-11,Investment_Trust,8133081571
230860683664,2025-04-11,Foreign_Investor,200344014849
273288957167,2025-04-11,total,241492426631
11765561558,2025-04-14,Investment_Trust,6922170931
